Bhilwara,Cumin,Mandal Mandi,2019-01-31,2774.696141277503
Udaipur,Sugarcane,Fatehnagar Mandi,2018-10-18,2855.9246771552826
Kota,Maize,Ramganj Mandi,2018-05-16,2203.338295709325
Bhilwara,Gram,Bhilwara APMC Mandi,2019-01-09,2352.7381315319303
Sri Ganganagar,Tomato,Padampur Mandi,2018-05-31,2340.420547512372
Jaipur,Gram,Muhana Mandi,2019-04-26,3289.7158614032496
Hanumangarh,Barley,Hanumangarh APMC Mandi,2018-08-25,2371.029968437634
Hanumangarh,Gram,Hanumangarh APMC Mandi,2018-05-17,3003.2876326468404
Ajmer,Wheat,Kishangarh Mandi,2019-01-10,2120.0104014680173
Hanumangarh,Maize,Hanumangarh APMC Mandi,2018-09-01,2203.104710150691
Bhilwara,Pomegranate,Mandal Mandi,2019-01-09,2294.01864044554
Jodhpur,Onion,Jodhpur APMC Mandi,2019-05-13,2246.2932065660434
Alwar,Chilli,Alwar APMC Mandi,2018-09-16,2419.6303797524506
Hanumangarh,Wheat,Hanumangarh APMC Mandi,2018-06-02,2287.3665391835507
Udaipur,Tomato,Udaipur APMC Mandi,2018-11-07,2254.197522179628
Kota,Cumin,Kota APMC Mandi,2018-09-13,2847.5415989419985
Jodhpur,Mango,Jodhpur APMC Mandi,2018-12-11,2867.1380867539497
Bhilwara,Mustard,Bhilwara APMC Mandi,2018-10-11,2784.7889495125946
Hanumangarh,Barley,Pilibanga Mandi,2018-08-26,2657.1996866752984
Bhilwara,Gram,Bhilwara APMC Mandi,2019-05-11,2527.8229197338655
Jaipur,Tomato,Sanganer Mandi,2018-07-08,2350.8907928002272
Ajmer,Mango,Ajmer APMC Mandi,2019-03-22,2214.0527485734724
Jaipur,Sugarcane,Kisan Mandi,2018-04-22,2608.8987110298062
Hanumangarh,Cotton,Pilibanga Mandi,2019-03-20,2147.910882235961
Sri Ganganagar,Bajra,Padampur Mandi,2019-01-19,2201.823721247382
Kota,Gram,Kota APMC Mandi,2018-03-28,2845.8739768614428
Jaipur,Wheat,Bassi Mandi,2018-04-13,3070.194712516626
Alwar,Oilseeds,Tijara Mandi,2019-04-23,2617.988541449944
Hanumangarh,Chilli,Pilibanga Mandi,2019-04-21,2831.9371456883932
Bhilwara,Citrus,Mandal Mandi,2018-05-18,2426.245504766805
Nagaur,Cotton,Didwana Mandi,2019-01-03,2098.697744173695
Jaipur,Bajra,Muhana Mandi,2018-04-30,2683.6514855855753
Hanumangarh,Wheat,Pilibanga Mandi,2019-01-29,2670.786796981019
Ajmer,Fenugreek,Ajmer APMC Mandi,2018-08-11,2521.5005661640735
Nagaur,Pomegranate,Nagaur APMC Mandi,2019-04-17,2427.2873625684665
Bhilwara,Cotton,Mandal Mandi,2018-09-17,2788.6631735743294
Alwar,Citrus,Alwar APMC Mandi,2018-04-26,2204.2800899717577
Jodhpur,Guava,Jodhpur APMC Mandi,2018-08-03,2267.8658263328025
Hanumangarh,Maize,Hanumangarh APMC Mandi,2019-05-01,2197.5680479718717
Bhilwara,Wheat,Bhilwara APMC Mandi,2018-09-20,2525.4918887907484
Jaipur,Cotton,Kukas Mandi,2018-04-02,2173.6320963672224
Alwar,Citrus,Alwar APMC Mandi,2018-08-06,2294.727345845427
Sri Ganganagar,Mango,Sri Ganganagar APMC Mandi,2018-11-29,2288.2733313318404
Jodhpur,Gram,Jodhpur APMC Mandi,2019-03-22,2421.8175002998123
Bhilwara,Cumin,Mandal Mandi,2018-12-06,2053.787666078807
Bhilwara,Gram,Mandal Mandi,2018-04-14,2526.16149761118
Jaipur,Wheat,Sanganer Mandi,2018-08-28,2874.191095199403
Sri Ganganagar,Cumin,Sri Ganganagar APMC Mandi,2019-05-08,2540.6474116950285
Hanumangarh,Garlic,Hanumangarh APMC Mandi,2018-07-05,2962.3963434403963
Nagaur,Opium,Didwana Mandi,2018-07-12,2900.1994557630774
Nagaur,Wheat,Didwana Mandi,2018-10-08,2733.3205141743565
Ajmer,Fenugreek,Ajmer APMC Mandi,2019-02-26,2522.405752791066
Udaipur,Oilseeds,Udaipur APMC Mandi,2018-07-11,2506.750116473632
Sri Ganganagar,Coriander,Sri Ganganagar APMC Mandi,2018-09-14,2729.139931708978
Nagaur,Sugarcane,Didwana Mandi,2018-05-01,2382.4988171487903
Alwar,Coriander,Tijara Mandi,2019-03-26,1935.2437745597608
Ajmer,Fennel,Ajmer APMC Mandi,2019-01-14,2647.601216230888
Ajmer,Tomato,Kishangarh Mandi,2018-11-22,2160.6794110195087
Jodhpur,Citrus,Sojati Gate Mandi,2018-06-28,2211.3576315428845
Nagaur,Garlic,Didwana Mandi,2019-01-06,2500.0671843987366
Jodhpur,Citrus,Sojati Gate Mandi,2018-08-03,2471.462536733959
Jodhpur,Pulses,Jodhpur APMC Mandi,2018-11-11,2076.377318105311
Bhilwara,Sugarcane,Bhilwara APMC Mandi,2018-05-21,2549.647469239942
Bhilwara,Onion,Mandal Mandi,2019-02-01,2789.8418982583144
Ajmer,Maize,Ajmer APMC Mandi,2018-08-03,2161.4975289202653
Udaipur,Citrus,Udaipur APMC Mandi,2019-04-12,2881.7449992546276
Ajmer,Opium,Kishangarh Mandi,2019-03-25,2031.9487524610167
Nagaur,Cumin,Nagaur APMC Mandi,2018-07-24,3135.197243311286
Nagaur,Tomato,Nagaur APMC Mandi,2018-12-18,2376.621870854955
Jodhpur,Opium,Sojati Gate Mandi,2019-01-06,2543.6850990480675
Kota,Citrus,Kota APMC Mandi,2018-12-29,1932.3899282542989
Jaipur,Bajra,Kukas Mandi,2019-01-03,2481.3591800592076
Jaipur,Chilli,Kukas Mandi,2019-02-12,2568.5446533154577
Hanumangarh,Oilseeds,Hanumangarh APMC Mandi,2019-03-08,2474.1513687701517
Jodhpur,Citrus,Jodhpur APMC Mandi,2018-10-02,2331.075676884288
Kota,Fenugreek,Kota APMC Mandi,2018-07-23,2216.0306444416556
Sri Ganganagar,Gram,Sri Ganganagar APMC Mandi,2018-05-30,2839.157985861193
Ajmer,Guava,Kishangarh Mandi,2019-04-29,2509.242140499385
Kota,Gram,Kota APMC Mandi,2018-07-25,2962.2257129550317
Bhilwara,Wheat,Mandal Mandi,2019-02-24,2342.0552935615233
Hanumangarh,Wheat,Hanumangarh APMC Mandi,2018-10-15,2369.561591988335
Hanumangarh,Pomegranate,Pilibanga Mandi,2018-05-22,2744.6782733788486
Sri Ganganagar,Garlic,Sri Ganganagar APMC Mandi,2018-10-27,2013.107511398931
Kota,Gram,Ramganj Mandi,2019-05-10,2135.960991954123
Udaipur,Chilli,Udaipur APMC Mandi,2018-09-30,2829.245491405949
Nagaur,Tomato,Didwana Mandi,2019-04-18,2148.4198212330416
Bhilwara,Wheat,Bhilwara APMC Mandi,2018-08-28,1954.2846954092356
Jaipur,Wheat,Kisan Mandi,2018-07-26,3060.5581564219274
Hanumangarh,Barley,Pilibanga Mandi,2018-05-26,2081.8547056377383
Bhilwara,Mango,Mandal Mandi,2018-08-26,2555.235819498451
Jodhpur,Oilseeds,Jodhpur APMC Mandi,2019-03-20,2520.7255578172812
Alwar,Cumin,Alwar APMC Mandi,2019-01-20,1656.8115050145748
Sri Ganganagar,Coriander,Padampur Mandi,2018-10-31,2419.8048930496575
Jodhpur,Fennel,Jodhpur APMC Mandi,2018-05-15,2634.523974843733
Kota,Chilli,Ramganj Mandi,2019-05-12,2606.292814455658
Nagaur,Cotton,Nagaur APMC Mandi,2018-08-23,2771.0562051410507
Nagaur,Fenugreek,Didwana Mandi,2019-03-15,2383.7526055283697
Hanumangarh,Chilli,Hanumangarh APMC Mandi,2018-11-04,2713.751332627648
Bhilwara,Pomegranate,Mandal Mandi,2018-05-24,2293.2012795759783
Jaipur,Cotton,Muhana Mandi,2019-01-25,2076.8597750761674
Nagaur,Guava,Nagaur APMC Mandi,2018-11-13,2110.68148729563
Jodhpur,Cotton,Jodhpur APMC Mandi,2018-10-09,2061.3668634413757
Nagaur,Citrus,Nagaur APMC Mandi,2018-10-17,2802.875790367358
Udaipur,Citrus,Udaipur APMC Mandi,2019-03-04,2045.627947282433
Bhilwara,Garlic,Bhilwara APMC Mandi,2018-09-12,2582.211652194791
Kota,Onion,Ramganj Mandi,2018-05-26,2420.22274177827
Hanumangarh,Garlic,Hanumangarh APMC Mandi,2019-03-28,2469.2054279648105
Udaipur,Pomegranate,Fatehnagar Mandi,2019-05-17,2909.08218855991
Jodhpur,Tomato,Sojati Gate Mandi,2018-09-15,2368.471789835418
Kota,Sugarcane,Kota APMC Mandi,2019-04-07,2683.480468464905
Nagaur,Citrus,Didwana Mandi,2019-04-27,2511.2690054143336
Nagaur,Pomegranate,Didwana Mandi,2019-01-23,2454.3943283101908
Hanumangarh,Maize,Pilibanga Mandi,2018-07-03,3189.990737315942
Nagaur,Citrus,Nagaur APMC Mandi,2019-03-07,2067.5974762853893
Sri Ganganagar,Tomato,Padampur Mandi,2019-05-06,2886.739550631233
Kota,Mustard,Ramganj Mandi,2018-09-19,2696.921969646992
Jaipur,Pulses,Bassi Mandi,2018-04-20,2356.142501610465
Udaipur,Gram,Fatehnagar Mandi,2019-04-25,2988.795555232484
Kota,Oilseeds,Ramganj Mandi,2019-03-16,1945.566966283439
Nagaur,Maize,Didwana Mandi,2018-06-10,2343.4700028102784
Sri Ganganagar,Garlic,Sri Ganganagar APMC Mandi,2018-03-28,2137.4553387192773
Jaipur,Chilli,Bassi Mandi,2019-04-21,2623.625039461438
Ajmer,Cotton,Kishangarh Mandi,2019-04-08,2166.080769643847
Hanumangarh,Opium,Hanumangarh APMC Mandi,2018-07-10,2629.9191840223957
Nagaur,Barley,Didwana Mandi,2018-08-23,2444.069075253534
Kota,Cotton,Ramganj Mandi,2018-10-14,2356.1938172031746
Bhilwara,Pulses,Mandal Mandi,2018-06-14,2616.594173809993
Nagaur,Cumin,Nagaur APMC Mandi,2018-12-17,2419.413512818581
Alwar,Wheat,Alwar APMC Mandi,2019-02-26,2173.4095470822886
Jodhpur,Sugarcane,Jodhpur APMC Mandi,2018-12-30,3340.4118968904936
Ajmer,Gram,Ajmer APMC Mandi,2018-09-04,2353.8498450912566
Udaipur,Fenugreek,Udaipur APMC Mandi,2018-12-01,1834.7172759543955
Ajmer,Opium,Kishangarh Mandi,2019-05-12,2247.3703930835836
Jodhpur,Maize,Jodhpur APMC Mandi,2018-04-01,2119.8169934881807
Bhilwara,Citrus,Bhilwara APMC Mandi,2019-01-25,2747.8436848121546
Udaipur,Oilseeds,Udaipur APMC Mandi,2018-03-22,2596.495797877476
Jaipur,Cotton,Kisan Mandi,2018-09-20,2619.6138405371034
Hanumangarh,Chilli,Hanumangarh APMC Mandi,2018-07-28,2388.9932602488266
Alwar,Mango,Alwar APMC Mandi,2019-04-29,2416.1949258829236
Kota,Guava,Ramganj Mandi,2019-03-18,2388.7206689176996
Sri Ganganagar,Onion,Sri Ganganagar APMC Mandi,2019-03-01,2475.642044759359
Sri Ganganagar,Gram,Sri Ganganagar APMC Mandi,2018-10-28,2750.6000306094506
Alwar,Mango,Alwar APMC Mandi,2018-05-03,2600.8226237516037
Ajmer,Opium,Kishangarh Mandi,2018-11-28,2650.03384888626
Sri Ganganagar,Wheat,Padampur Mandi,2018-03-29,2649.8676724747606
Alwar,Mustard,Tijara Mandi,2018-08-24,2765.332731214521
Bhilwara,Mustard,Bhilwara APMC Mandi,2018-08-25,2586.445012462076
Sri Ganganagar,Coriander,Sri Ganganagar APMC Mandi,2019-01-28,2607.6544218036756
Hanumangarh,Garlic,Hanumangarh APMC Mandi,2018-09-11,2856.641872357947
Alwar,Tomato,Alwar APMC Mandi,2018-05-20,2300.486224599066
Jodhpur,Cotton,Jodhpur APMC Mandi,2019-04-24,2243.277226014548
Bhilwara,Cotton,Mandal Mandi,2019-01-15,2144.2235202439433
Hanumangarh,Gram,Hanumangarh APMC Mandi,2019-05-08,2554.874369086077
Udaipur,Coriander,Udaipur APMC Mandi,2018-05-21,1943.880327634263
Alwar,Fennel,Tijara Mandi,2019-04-02,2638.646228817903
Sri Ganganagar,Garlic,Padampur Mandi,2018-04-30,2467.242071649834
Nagaur,Fenugreek,Nagaur APMC Mandi,2018-05-07,2840.391909946317
Nagaur,Pomegranate,Didwana Mandi,2019-04-01,2298.424806860503
Sri Ganganagar,Chilli,Padampur Mandi,2019-02-20,2439.004514374748
Nagaur,Sugarcane,Nagaur APMC Mandi,2018-09-26,2836.6609999880106
Udaipur,Mango,Fatehnagar Mandi,2018-06-16,2914.9406940334457
Udaipur,Fenugreek,Udaipur APMC Mandi,2018-03-25,2295.954290274454
Jodhpur,Gram,Jodhpur APMC Mandi,2018-04-22,2554.534369776148
Nagaur,Fenugreek,Nagaur APMC Mandi,2018-09-05,2588.3256933052144
Jaipur,Fenugreek,Kukas Mandi,2018-10-30,2612.0960216863446
Udaipur,Maize,Fatehnagar Mandi,2018-12-23,2421.227302205313
Jaipur,Guava,Muhana Mandi,2018-12-01,2884.4150194370905
Jodhpur,Onion,Jodhpur APMC Mandi,2018-11-05,1933.0889549135363
Alwar,Fenugreek,Alwar APMC Mandi,2019-02-26,2373.660929559675
Ajmer,Coriander,Kishangarh Mandi,2019-03-15,2634.3792198318843
Ajmer,Citrus,Kishangarh Mandi,2019-01-03,2637.167443584803
Ajmer,Citrus,Ajmer APMC Mandi,2018-06-15,2905.827709184429
Jodhpur,Chilli,Sojati Gate Mandi,2018-05-11,2859.467617960386
Udaipur,Guava,Udaipur APMC Mandi,2018-11-04,2414.337512407833
Alwar,Onion,Alwar APMC Mandi,2019-04-22,2889.9613730591814
Jaipur,Wheat,Bassi Mandi,2019-04-28,2285.7874768667634
Nagaur,Sugarcane,Nagaur APMC Mandi,2018-06-12,2779.266214837551
Sri Ganganagar,Chilli,Padampur Mandi,2018-07-16,3043.1567435262978
Kota,Barley,Ramganj Mandi,2018-09-30,2864.4832320564906
Alwar,Pomegranate,Tijara Mandi,2018-12-03,2531.731115057237
Hanumangarh,Coriander,Pilibanga Mandi,2018-11-20,2400.4663684683633
Alwar,Onion,Tijara Mandi,2018-10-23,2041.4226111222142
Jaipur,Mango,Kukas Mandi,2018-12-22,2593.1618913742614
Sri Ganganagar,Oilseeds,Sri Ganganagar APMC Mandi,2018-08-23,2165.4348316087244
Sri Ganganagar,Mango,Padampur Mandi,2019-04-06,2262.059600915819
Udaipur,Onion,Fatehnagar Mandi,2018-07-08,2142.7762597789983
Udaipur,Garlic,Udaipur APMC Mandi,2019-04-03,2361.8823002030035
Nagaur,Tomato,Didwana Mandi,2019-03-29,2491.6091756539054
Udaipur,Maize,Udaipur APMC Mandi,2019-01-16,2582.0843743497117
Hanumangarh,Coriander,Hanumangarh APMC Mandi,2019-02-15,2319.848009375811
Alwar,Pulses,Alwar APMC Mandi,2019-02-05,2820.785111918555
Udaipur,Cotton,Fatehnagar Mandi,2018-12-23,2437.53842260301
Alwar,Pulses,Alwar APMC Mandi,2019-04-22,2263.683270020344
Alwar,Mango,Tijara Mandi,2019-03-17,2567.8876801730307
Jaipur,Gram,Kukas Mandi,2019-04-10,3089.065850063145
Udaipur,Coriander,Fatehnagar Mandi,2018-12-25,2600.5481699605352
Ajmer,Barley,Ajmer APMC Mandi,2018-04-01,2391.143311787918
Alwar,Oilseeds,Alwar APMC Mandi,2018-04-12,2041.7615931643888
Jodhpur,Oilseeds,Jodhpur APMC Mandi,2019-01-27,2434.176303708379
Sri Ganganagar,Oilseeds,Padampur Mandi,2019-04-21,2570.478437526435
Alwar,Onion,Tijara Mandi,2019-05-04,2383.725732623329
Sri Ganganagar,Pomegranate,Sri Ganganagar APMC Mandi,2018-05-27,2000.3846085277
Udaipur,Coriander,Udaipur APMC Mandi,2018-04-28,2244.8303831489698
Alwar,Wheat,Alwar APMC Mandi,2018-10-20,2936.3615382663274
Jodhpur,Oilseeds,Sojati Gate Mandi,2018-05-02,2930.200301119138
Jodhpur,Mustard,Sojati Gate Mandi,2018-11-04,2234.0082492386205
Hanumangarh,Cotton,Pilibanga Mandi,2018-10-01,2701.8270361598265
Jaipur,Wheat,Bassi Mandi,2019-04-19,2146.428164568948
Jaipur,Gram,Kukas Mandi,2018-07-14,2921.2948845984856
Nagaur,Chilli,Didwana Mandi,2018-08-01,2573.570754368271
Bhilwara,Opium,Mandal Mandi,2018-10-06,2784.89244958496
Hanumangarh,Pulses,Hanumangarh APMC Mandi,2019-04-11,1985.4719958452383
Jodhpur,Oilseeds,Sojati Gate Mandi,2018-05-15,2703.2911305774664
Bhilwara,Wheat,Mandal Mandi,2018-07-29,2497.697780894649
Bhilwara,Pulses,Mandal Mandi,2018-10-05,2755.578721237253
Sri Ganganagar,Oilseeds,Padampur Mandi,2019-01-06,2774.460339429355
Jodhpur,Pulses,Jodhpur APMC Mandi,2019-03-08,2519.7354068424247
Kota,Barley,Kota APMC Mandi,2019-03-30,2319.751108271226
Hanumangarh,Cotton,Hanumangarh APMC Mandi,2019-01-22,2733.9088546538483
Bhilwara,Mango,Bhilwara APMC Mandi,2018-11-09,2481.953650178462
Alwar,Guava,Tijara Mandi,2019-01-29,2238.1645139417074
Hanumangarh,Barley,Pilibanga Mandi,2018-04-03,2223.9543305626944
Hanumangarh,Guava,Hanumangarh APMC Mandi,2019-01-28,2056.8506751062855
Udaipur,Cotton,Udaipur APMC Mandi,2018-07-10,2346.912652131081
Sri Ganganagar,Pulses,Sri Ganganagar APMC Mandi,2018-07-14,2830.8076138223137
Hanumangarh,Opium,Hanumangarh APMC Mandi,2019-04-17,2553.34893991163
Hanumangarh,Mango,Pilibanga Mandi,2018-11-27,2341.0696882230877
Udaipur,Cotton,Udaipur APMC Mandi,2019-03-16,2741.4567814540237
Jaipur,Fenugreek,Kukas Mandi,2019-01-21,2250.2570134829834
Sri Ganganagar,Sugarcane,Padampur Mandi,2018-08-28,2528.6050822998336
Sri Ganganagar,Fennel,Padampur Mandi,2019-02-22,2446.110888182345
Udaipur,Pulses,Udaipur APMC Mandi,2019-02-25,2733.7391876765055
Jodhpur,Gram,Jodhpur APMC Mandi,2018-09-26,2026.8314887241497
Ajmer,Pulses,Kishangarh Mandi,2018-05-16,2244.940676255603
Sri Ganganagar,Garlic,Padampur Mandi,2018-07-03,2008.52630227164
Nagaur,Mustard,Didwana Mandi,2019-01-09,2422.120983457219
Bhilwara,Pomegranate,Bhilwara APMC Mandi,2018-12-16,2863.428251089729
Ajmer,Fenugreek,Kishangarh Mandi,2018-07-11,2348.365837103942
Kota,Onion,Kota APMC Mandi,2019-01-07,2346.7948185413047
Jaipur,Bajra,Bassi Mandi,2019-01-15,2761.517327255241
Hanumangarh,Pomegranate,Hanumangarh APMC Mandi,2018-12-11,2820.56486753659
Jodhpur,Onion,Sojati Gate Mandi,2018-03-22,2473.428679819363
Jaipur,Fennel,Bassi Mandi,2018-07-14,2705.4144562149677
Jaipur,Mustard,Bassi Mandi,2019-04-04,2176.9136377366162
Alwar,Maize,Alwar APMC Mandi,2019-04-25,2913.3923001776243
Sri Ganganagar,Mango,Sri Ganganagar APMC Mandi,2019-03-17,3144.6118881811153
Jaipur,Pomegranate,Bassi Mandi,2018-07-20,2656.3647373566173
Ajmer,Mango,Ajmer APMC Mandi,2018-09-11,1874.70051359716
Sri Ganganagar,Coriander,Sri Ganganagar APMC Mandi,2018-06-10,2332.5309212806646
Udaipur,Maize,Fatehnagar Mandi,2018-04-22,2683.8475965007965
Jaipur,Barley,Sanganer Mandi,2018-06-11,2373.555100850091
Jodhpur,Chilli,Jodhpur APMC Mandi,2018-05-27,2881.659566275029
Alwar,Tomato,Tijara Mandi,2019-04-13,2676.4471793307594
Hanumangarh,Sugarcane,Hanumangarh APMC Mandi,2018-04-03,2288.057349770261
Alwar,Guava,Alwar APMC Mandi,2018-08-08,2509.679443231376
Sri Ganganagar,Cotton,Padampur Mandi,2018-05-05,2231.850033808273
Udaipur,Cotton,Fatehnagar Mandi,2018-12-19,2445.2245364762675
Alwar,Barley,Alwar APMC Mandi,2018-03-22,2333.6220278702344
Hanumangarh,Guava,Hanumangarh APMC Mandi,2019-01-08,2852.4285400699114
Bhilwara,Coriander,Bhilwara APMC Mandi,2019-02-02,3134.8036170492987
Bhilwara,Opium,Bhilwara APMC Mandi,2018-12-25,2070.6435000292745
Jaipur,Fennel,Sanganer Mandi,2018-06-16,1923.0351141370743
Udaipur,Maize,Udaipur APMC Mandi,2018-06-01,2426.448273444584
Kota,Garlic,Ramganj Mandi,2018-06-30,2044.4752903513952
Hanumangarh,Chilli,Pilibanga Mandi,2019-04-27,2513.8634811012753
Hanumangarh,Pomegranate,Pilibanga Mandi,2018-10-26,2724.680834141778
Nagaur,Chilli,Nagaur APMC Mandi,2018-06-05,2948.2425691800477
Nagaur,Barley,Didwana Mandi,2018-08-22,2560.4183676145844
Udaipur,Onion,Udaipur APMC Mandi,2018-04-03,2442.0534325451263
Bhilwara,Gram,Mandal Mandi,2018-12-02,1906.4845250280746
Bhilwara,Fenugreek,Bhilwara APMC Mandi,2019-05-16,2507.8555447557396
Sri Ganganagar,Pomegranate,Sri Ganganagar APMC Mandi,2019-04-03,2521.3861781648384
Jaipur,Mustard,Sanganer Mandi,2018-12-22,2691.6870442638237
Nagaur,Garlic,Didwana Mandi,2018-06-05,2287.453569541273
Sri Ganganagar,Oilseeds,Padampur Mandi,2019-03-05,2369.484219929242
Kota,Bajra,Kota APMC Mandi,2018-12-26,2056.5993234087446
Nagaur,Tomato,Nagaur APMC Mandi,2018-06-16,1812.6121579347805
Hanumangarh,Maize,Hanumangarh APMC Mandi,2018-08-05,2167.450872760965
Nagaur,Gram,Nagaur APMC Mandi,2019-05-01,2028.902255724095
Jodhpur,Fennel,Sojati Gate Mandi,2018-07-30,2601.0136886261835
Jaipur,Pomegranate,Chandpole Mandi,2018-08-07,2344.559782999943
Nagaur,Bajra,Nagaur APMC Mandi,2018-12-18,2338.5288609775635
Hanumangarh,Chilli,Hanumangarh APMC Mandi,2018-08-06,2204.6760861474363
Nagaur,Garlic,Nagaur APMC Mandi,2018-09-06,1530.23037024627
Kota,Pulses,Kota APMC Mandi,2019-01-09,2952.493224624265
Jaipur,Gram,Muhana Mandi,2019-04-19,2199.9188431669636
Kota,Maize,Kota APMC Mandi,2019-04-13,2376.2739790450278
Jaipur,Wheat,Muhana Mandi,2018-07-14,2063.5323504132066
Hanumangarh,Pomegranate,Pilibanga Mandi,2019-04-26,2791.5791030321902
Alwar,Pomegranate,Alwar APMC Mandi,2019-02-03,2543.0286811111973
Jaipur,Wheat,Bassi Mandi,2018-10-15,2252.0904144202395
Nagaur,Fenugreek,Didwana Mandi,2018-03-23,2382.331116596793
Alwar,Gram,Alwar APMC Mandi,2018-12-23,3003.453976637461
Hanumangarh,Mustard,Pilibanga Mandi,2018-12-19,2478.1091704356163
Ajmer,Guava,Kishangarh Mandi,2019-01-21,2445.4799387152284
Jodhpur,Sugarcane,Jodhpur APMC Mandi,2018-08-15,2217.5855541582205
Ajmer,Garlic,Kishangarh Mandi,2019-01-25,1931.6256548583092
Udaipur,Fennel,Udaipur APMC Mandi,2018-10-01,2451.9883979261967
Jodhpur,Cumin,Jodhpur APMC Mandi,2019-04-22,2597.6455336973854
Bhilwara,Cotton,Mandal Mandi,2019-03-08,2829.875339298301
Hanumangarh,Fennel,Hanumangarh APMC Mandi,2018-05-31,1825.4510396501032
Ajmer,Mango,Kishangarh Mandi,2019-04-14,2162.471101893091
Alwar,Cumin,Tijara Mandi,2018-07-07,2325.777672833065
Jodhpur,Barley,Jodhpur APMC Mandi,2019-01-24,2498.9557454280393
Ajmer,Wheat,Kishangarh Mandi,2018-10-08,2456.489892541473
Alwar,Oilseeds,Alwar APMC Mandi,2019-05-12,2463.493394293819
Udaipur,Cotton,Fatehnagar Mandi,2018-07-13,2622.4288175709835
Nagaur,Pomegranate,Didwana Mandi,2018-03-26,2229.0120667662673
Jodhpur,Mango,Jodhpur APMC Mandi,2018-07-25,2780.2424326701084
Jaipur,Citrus,Kukas Mandi,2018-05-03,2630.0357325098444
Alwar,Citrus,Tijara Mandi,2018-06-14,2404.050320761576
Jodhpur,Mustard,Jodhpur APMC Mandi,2018-12-26,2980.2723975666745
Alwar,Guava,Tijara Mandi,2018-06-11,2966.92481067153
Jodhpur,Opium,Jodhpur APMC Mandi,2018-11-24,2779.8686065581423
Ajmer,Sugarcane,Ajmer APMC Mandi,2018-11-25,1594.4329688296623
Bhilwara,Garlic,Mandal Mandi,2018-06-22,2973.6835278153926
Jodhpur,Pomegranate,Sojati Gate Mandi,2019-02-17,2738.4275567415802
Nagaur,Onion,Nagaur APMC Mandi,2018-11-11,3101.9225913138807
Hanumangarh,Coriander,Hanumangarh APMC Mandi,2019-02-07,2871.2393775200617
Udaipur,Garlic,Udaipur APMC Mandi,2019-02-03,2973.5028032491855
Alwar,Citrus,Alwar APMC Mandi,2018-07-07,2763.596455054114
Sri Ganganagar,Garlic,Sri Ganganagar APMC Mandi,2019-03-22,2904.6079595936535
Alwar,Garlic,Tijara Mandi,2019-04-01,3098.237122220332
Kota,Pomegranate,Ramganj Mandi,2019-04-13,2564.9664215134617
Jaipur,Chilli,Chandpole Mandi,2019-04-24,2028.3308367765612
Hanumangarh,Citrus,Hanumangarh APMC Mandi,2018-12-02,2407.7617299954572
Bhilwara,Chilli,Mandal Mandi,2019-03-24,2616.983679815031
Nagaur,Mustard,Didwana Mandi,2019-03-13,2522.466275311467
Jaipur,Guava,Bassi Mandi,2018-12-12,2126.031410152172
Alwar,Oilseeds,Tijara Mandi,2018-06-07,2010.6797124415064
Bhilwara,Mustard,Mandal Mandi,2018-09-12,2277.6511994095513
Alwar,Wheat,Alwar APMC Mandi,2018-10-03,2742.321866795245
Kota,Wheat,Kota APMC Mandi,2018-10-27,2974.1019312468907
Kota,Citrus,Ramganj Mandi,2019-01-16,2774.9702841333105
Bhilwara,Fennel,Bhilwara APMC Mandi,2019-04-26,2817.228186134241
Alwar,Wheat,Tijara Mandi,2018-11-22,2475.755328050933
Jodhpur,Garlic,Jodhpur APMC Mandi,2018-09-12,1977.3752626882108
Nagaur,Guava,Nagaur APMC Mandi,2018-09-17,2363.4338257351883
Jodhpur,Tomato,Sojati Gate Mandi,2018-04-04,2422.3706764382864
Udaipur,Chilli,Fatehnagar Mandi,2018-07-05,2350.8842539492953
Jodhpur,Tomato,Sojati Gate Mandi,2018-07-22,2516.408459612388
Bhilwara,Sugarcane,Bhilwara APMC Mandi,2018-07-27,2632.425927967885
Kota,Onion,Ramganj Mandi,2018-10-17,2755.904556473049
Alwar,Coriander,Alwar APMC Mandi,2019-01-31,2416.5640406901
Jodhpur,Gram,Jodhpur APMC Mandi,2018-06-04,1928.8721783066221
Sri Ganganagar,Mustard,Padampur Mandi,2018-06-22,2355.1366842126595
Kota,Citrus,Ramganj Mandi,2019-04-06,2513.1131190975952
Kota,Oilseeds,Kota APMC Mandi,2018-04-22,2866.8423766400224
Nagaur,Onion,Didwana Mandi,2018-11-27,2329.6576473447685
Hanumangarh,Cumin,Hanumangarh APMC Mandi,2018-09-23,2653.7630885198205
Bhilwara,Barley,Mandal Mandi,2018-10-04,2587.0263698906297
Udaipur,Cotton,Udaipur APMC Mandi,2018-11-21,2513.1701599370167
Jodhpur,Garlic,Sojati Gate Mandi,2019-04-26,2779.1599957973776
Sri Ganganagar,Guava,Padampur Mandi,2018-04-06,2301.7476409742258
Jaipur,Mango,Kukas Mandi,2018-07-08,2327.444065106945
Hanumangarh,Pulses,Hanumangarh APMC Mandi,2018-09-09,2496.4297530717317
Nagaur,Pulses,Nagaur APMC Mandi,2018-07-21,2307.95604847189
Udaipur,Onion,Udaipur APMC Mandi,2018-04-02,2652.40368731638
Nagaur,Wheat,Nagaur APMC Mandi,2018-08-01,2286.04230869016
